Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_z,ori_x,ori_y
static,褲子右邊,rest,2.289833808,3.698672217,9.545769052,567.5030469,1625.180145,10235.72056,14.61090858,0.027240753,0.027240753,0.054481506,4.31E-04,2.52E-04,0.003946751,10,0.357757568,0
static,褲子右邊,rest,2.367925202,3.692482797,9.569827398,573.7537693,1634.113734,10241.65629,14.63474422,0.013620377,0.027240753,0.054481506,7.41E-04,1.84E-04,0.004644985,18,1.983642578,2
static,褲子右邊,rest,2.388135771,3.685369747,9.486464232,574.907295,1637.322207,10246.81877,14.6427249,0,0.013620377,0.068101883,7.38E-04,1.45E-04,0.003079936,29,5.883300781,0
static,褲子右邊,rest,2.331008133,3.75438367,9.405901246,569.8685396,1631.02902,10202.68326,14.60729065,0,0.027240753,0.054481506,5.21E-04,4.08E-04,0.002538673,8,1.116271973,6
static,褲子右邊,rest,2.337521942,3.759296498,9.605148601,572.8575489,1633.648667,10242.14197,14.63282887,0.013620377,0.013620377,0.068101883,4.93E-04,3.54E-04,0.004631974,18,2.434692383,2
static,褲子右邊,rest,2.371145986,3.816114273,9.474758206,577.1581455,1631.255378,10187.74936,14.61431371,0.013620377,0.013620377,0.095342636,7.16E-04,6.59E-04,0.003632862,46,3.832275391,11
static,褲子右邊,rest,2.397024723,3.996958648,9.486452733,585.1615881,1638.912845,10172.65226,14.6305943,0.013620377,0.054481506,0.074912071,6.69E-04,0.001926886,0.003353853,36,6.981811523,36
static,褲子右邊,rest,2.85633925,4.180945035,9.635199897,597.3522685,1539.107865,10213.75623,14.55770419,0.068101883,0.129393339,0.068101883,0.007727207,0.006336585,0.005446925,41,29.02886963,44
static,褲子右邊,rest,2.499100585,4.098012004,9.487765889,566.762872,1529.265597,10370.45291,14.56057734,0.054481268,0.095342398,0.04086113,0.001825638,0.004565441,0.002592637,18,17.95907593,39
static,褲子右邊,rest,2.824744264,4.002368818,9.607234,566.7294781,1496.522972,10365.68777,14.52046117,0.013620377,0.054481268,0.04086113,0.005172009,0.004057934,0.003680348,29,28.4954834,33
static,褲子右邊,rest,2.40594419,3.786414818,9.377695088,578.4433765,1495.46071,10359.78972,14.53982757,0.013620377,0.054481268,0.04086113,8.11E-04,0.001559336,0.001627259,50,12.34197998,20
static,褲子右邊,rest,2.471028415,3.958235172,9.505179226,586.2082525,1502.398557,10307.85964,14.53886986,0,0.068101645,0.04086113,0.001570112,0.003345092,0.003229525,25,11.60766602,25
static,褲子右邊,rest,2.392336835,3.948630871,9.417270176,586.505639,1509.482213,10294.29947,14.5418493,0.013620377,0.074911833,0.04086113,6.98E-04,0.003214904,0.002286146,30,11.66259766,38
static,褲子右邊,rest,2.385260639,3.8314024,9.439578744,587.722792,1500.445271,10299.43692,14.53620962,0,0.054481268,0.04086113,6.36E-04,0.001921132,0.002338973,20,3.109405518,28
static,褲子右邊,rest,2.378798522,3.778266084,9.460402216,587.3766234,1493.857674,10323.67529,14.53865705,0,0.054481268,0.04086113,6.68E-04,0.001396636,0.00260185,9,6.398040771,22
static,褲子右邊,rest,2.284207302,3.755923391,9.291764922,587.4933118,1491.702187,10302.94221,14.5275905,0.013620377,0.054481268,0.04086113,2.08E-04,0.001270841,0.00107674,11,3.263824463,20
static,褲子右邊,rest,2.384781673,3.762105439,9.470366314,586.4978444,1494.677849,10364.29697,14.55568255,0,0.054481268,0.027240753,6.37E-04,0.001259155,0.002379817,35,7.321563721,31
static,褲子右邊,rest,2.359965171,3.800052003,9.515093419,584.3863179,1498.150131,10415.6438,14.57802848,0.013620377,0.068101645,0.054481506,5.24E-04,0.00146593,0.002801527,29,12.08740234,32
static,褲子右邊,rest,3.862436478,5.467235225,10.21473366,778.4609264,1559.325175,10142.73833,14.8298984,0.286027193,0.29964757,0.163444519,0.069006491,0.092547042,0.020012026,53,80.83148909,63
static,褲子右邊,rest,2.480067385,3.840489047,9.586929397,585.8797105,1692.273549,10183.28794,14.69433332,0.013620377,0.013620377,0.08172226,0.001277588,4.35E-04,0.004856793,53,9.04977417,31
static,褲子右邊,rest,4.586470459,7.617156663,10.55290711,810.5045496,2536.60876,9145.014669,15.35374984,0.50395298,1.219021082,0.490332603,0.106424658,0.356807258,0.098717997,85,71.77227783,82
static,褲子右邊,rest,3.178795479,5.576778211,8.713918518,685.7616825,3488.137839,8256.946484,15.56390762,0.122583151,0.013620377,0.108962536,0.010029251,0.001595845,0.005283305,51,17.92312622,12
static,褲子右邊,rest,2.740061761,5.29896451,8.544866067,684.9079543,3466.224377,8154.64388,15.49804054,0.068101645,0,0.081721783,0.002314858,9.28E-05,0.003459026,28,6.913482666,8
static,褲子右邊,rest,3.328368519,5.775313735,9.030124047,721.6111244,3510.755682,8137.149107,15.57752799,0.013620377,0.027240753,0.108962536,0.024183586,0.006987889,0.023111631,66,46.75717163,50
static,褲子右邊,rest,2.89875279,5.517101438,8.594683462,740.8663426,3494.175391,8169.978776,15.61892108,0.061291456,0.013620377,0.095342159,0.002724095,9.68E-04,0.004311687,19,5.443115234,11
static,褲子右邊,rest,3.037301357,5.771672057,8.650468232,742.4663978,3431.292251,8243.291574,15.60913138,0.061291456,0.108963013,0.068101406,0.005516469,0.004481087,0.004525684,30,19.60308838,35
static,褲子右邊,rest,2.638878934,5.768261011,8.671917344,724.7772931,3403.156445,8273.844455,15.57486762,0.013620377,0.108963013,0.095342636,7.32E-04,0.004574756,0.003901589,6,14.56134033,42
static,褲子右邊,rest,2.692557166,5.715656992,8.85008043,740.5109242,3400.503591,8433.240525,15.67553059,0.013620377,0.074912071,0.108963013,9.57E-04,0.003588572,0.006246222,2,8.163513184,37
static,褲子右邊,rest,3.343124584,5.940746077,9.113387758,818.5699593,2970.435541,8737.746037,15.60083146,0.149823904,0.394990444,0.177063942,0.011589505,0.043073497,0.013356562,24,28.74234009,29
static,褲子右邊,rest,7.709686469,9.573676777,13.15519707,646.6625982,2876.379433,9132.531499,15.20913997,1.280312657,0.551623821,0.22473526,0.713601682,0.519814154,0.259276549,116,212.416904,117
static,褲子右邊,rest,4.93331764,6.713309439,8.793727222,1436.596453,3667.382773,7362.56323,16.26173755,0.524383307,0.619725704,0.381369591,0.087200235,0.09878959,0.048839637,51,39.35908139,48
static,褲子右邊,rest,7.032414232,6.085405729,8.99168888,2684.343812,2949.753746,6659.859882,16.56883384,0.50395298,0.177064419,0.347318649,0.155296975,0.028643589,0.065666796,66,30.79547143,53
static,褲子右邊,rest,5.619524161,5.198905768,7.6208593,3280.548116,2679.447779,6250.346564,16.62448574,0.068101406,0.08172226,0.095342636,0.003503654,0.005030782,0.004909449,39,8.613149643,22
static,褲子右邊,rest,8.168986127,5.560545292,8.987636503,3207.329861,2605.686514,6434.006553,16.53467652,0.796790123,0.299647331,0.817220688,0.522633637,0.031123947,0.246235315,52,35.61114764,37
static,褲子右邊,rest,3.943451467,5.153588626,8.444041596,1612.867125,2944.458085,7773.885821,16.13840961,0.054481268,0.054481506,0.095342159,0.001701292,0.001349719,0.004844067,20,8.692675233,27
static,褲子右邊,rest,8.280955802,5.921293947,9.296847701,2713.1246,2403.873612,7105.402118,16.33962895,0.551623821,0.585674763,0.163444519,0.320217249,0.091057914,0.051492488,61,48.74200964,35
static,褲子右邊,rest,6.594370006,4.669784625,6.99480346,4671.129386,2406.992327,4979.592519,16.61320638,0.068101883,0.013620377,0.204305172,0.004090078,0.001384404,0.011590584,35,2.283500671,31
static,褲子右邊,rest,7.395028107,5.000715015,7.648242842,4438.2613,2448.844232,5103.011736,16.56479031,0.46309185,0.088531971,0.435851097,0.075703497,0.005869322,0.05904448,52,22.33692741,27
static,褲子右邊,rest,6.838924282,4.995887565,6.764521626,4948.96496,2453.940292,4625.354833,16.6059705,0.027240753,0.095342159,0.122582912,0.006836213,0.004699728,0.009422216,29,19.24167442,36
static,褲子右邊,rest,7.109177267,5.062798815,6.690820367,5154.928052,2509.567657,4467.635798,16.68003111,0.136203289,0.108962536,0.08172226,0.00910624,0.004535031,0.007342119,29,23.5218544,33
static,褲子右邊,rest,6.911436118,5.036745249,6.53394372,5246.14602,2535.260751,4392.63065,16.70950638,0.081721783,0.095342636,0.108963013,0.002798723,0.004051908,0.004730418,39,26.73940659,38
static,褲子右邊,rest,6.808999361,5.008358362,6.474399706,5264.336183,2575.28612,4388.21233,16.75292127,0.05448103,0.054481506,0.054481506,0.001723012,0.002983887,0.003855584,32,24.78336334,46
static,褲子右邊,rest,6.742051984,5.037103498,6.439562445,5273.704246,2573.122648,4315.554294,16.70801664,0.05448103,0.054481506,0.08172226,0.001175144,0.003261658,0.004519344,27,26.7041893,54
static,褲子右邊,rest,6.813675384,5.004828503,6.402118291,5264.582305,2564.200344,4287.724296,16.67588113,0.05448103,0.108963013,0.108962536,0.002285866,0.00314506,0.004216966,37,22.05553436,52
static,褲子右邊,rest,6.756838518,5.067045345,6.335969711,5295.926704,2563.159444,4243.008047,16.66385693,0,0.054481506,0.05448103,0.001121841,0.003587535,0.003744597,39,27.24899673,44
static,褲子右邊,rest,6.717984892,4.983633746,6.296854523,5292.742884,2563.197083,4223.533589,16.64885326,0,0.108963013,0.05448103,8.83E-04,0.002924305,0.003350746,52,25.2200737,45
static,褲子右邊,rest,6.720087867,4.991137496,6.101675173,5289.769659,2565.770347,4203.916684,16.63608424,0,0.108963013,0,9.16E-04,0.00302593,0.001484105,46,19.93772888,46
static,褲子右邊,rest,6.649224094,4.988138306,6.117003625,5301.107296,2569.269698,4202.067527,16.64480978,0,0.054481506,0,5.14E-04,0.002722906,0.00167236,47,20.78355408,43
static,褲子右邊,rest,6.661793819,5.000730318,5.986908077,5306.726882,2561.739683,4196.335884,16.63778678,0,0.108963013,0,5.80E-04,0.002964384,7.68E-04,48,18.55716324,48
static,褲子右邊,rest,6.664696262,5.009738324,6.131355514,5301.989416,2550.562094,4209.571169,16.63406245,0,0.108963013,0,5.58E-04,0.003129354,0.001741012,40,17.65256119,45
static,褲子右邊,rest,6.678249313,5.045177876,5.993842205,5300.597323,2551.233483,4187.609336,16.61884601,0,0.108963013,0,6.40E-04,0.003628481,7.94E-04,47,19.49623871,47
static,褲子右邊,rest,6.664477873,4.995849605,6.090704432,5302.877467,2557.3378,4190.19761,16.6273587,0,0.108963013,0,6.48E-04,0.002831182,0.00154181,47,18.02338409,43
static,褲子右邊,rest,6.751598493,4.999382296,6.141491863,5306.609853,2555.429988,4175.917485,16.61810114,0,0.108963013,0,0.001039209,0.003144874,0.001906083,30,16.8151741,40
static,褲子右邊,rest,6.633809363,5.044834899,6.039479655,5308.457699,2534.125564,4182.664257,16.60522562,0,0.054481506,0,3.97E-04,0.003703239,0.001103588,46,15.85442734,40
static,褲子右邊,rest,10.53924021,8.819802226,8.152632154,6009.967668,1637.053029,4282.393591,16.02455192,0.96704483,1.852367163,0.326888084,0.325878055,1.092988537,0.10980219,133,104.8885269,104
static,褲子右邊,rest,9.385532465,3.380647657,7.660833296,7366.114173,346.110264,4153.252746,14.8986387,0.340508938,0.408610463,0.435851097,0.052405932,0.05872349,0.077772508,97,39.19284058,53
static,褲子右邊,rest,7.438008025,1.646025425,6.6446677,6776.835348,256.5983539,4801.529436,14.81638471,0,0.054481387,0.054481506,2.83E-04,5.72E-04,0.002782522,15,2.59E-04,40
static,褲子右邊,rest,7.471456961,1.679870229,6.601186364,6775.263651,257.2350378,4765.544221,14.79425165,0,0,0.054481506,3.93E-04,7.24E-04,0.002652523,15,0.605445862,28
static,褲子右邊,rest,7.53650052,1.666864865,6.39630551,6790.18022,256.3059843,4754.69835,14.79286832,0,0.054481387,0,7.43E-04,6.98E-04,9.64E-04,21,0.147850037,29
static,褲子右邊,rest,7.488831953,1.642627049,6.621830915,6791.137638,257.987482,4762.973694,14.80318994,0,0,0,4.70E-04,5.64E-04,0.00334929,27,0.201797485,28
static,褲子右邊,rest,7.586623321,1.611332099,6.437489204,6802.321124,258.8927897,4745.464186,14.80063613,0.05448103,0,0,0.001001877,3.78E-04,0.001425498,24,1.45E-04,22
static,褲子右邊,rest,7.784978743,1.712080598,6.503789938,6840.521106,257.888046,4742.893677,14.81627817,0.05448103,0,0,0.002720333,9.98E-04,0.002078451,37,0.60131073,24
static,褲子右邊,rest,9.41539203,2.687259798,7.26156609,7628.436026,144.4047353,4021.853067,14.34222621,0.08172226,0.463091791,0.027240753,0.030662641,0.083559387,0.039753005,49,32.7963028,42
static,褲子右邊,rest,8.300808177,1.664107155,6.498529656,7731.874474,197.9462575,3810.913512,14.46757598,0,0.054481387,0.108962536,0.009557925,0.002842419,0.030457671,43,2.796920776,32
static,褲子右邊,rest,8.324290854,1.571258422,6.635616401,7709.047908,194.2864385,3824.346241,14.45491334,0,0,0.108962536,0.008052305,0.001616858,0.028510695,36,2.021659851,17
static,褲子右邊,rest,8.025617099,1.344693813,6.235094776,7643.601222,188.3095499,3958.944659,14.5013076,0,0,0.054481506,9.89E-04,1.66E-04,0.005325672,49,0.245689392,6
static,褲子右邊,rest,7.984140807,1.212210894,6.114355481,7626.103383,188.0902721,3957.475386,14.49098593,0,0,0.054481506,7.05E-04,0,0.003298161,52,0.017974854,0
static,褲子右邊,rest,8.208176194,1.376862696,6.205327071,7666.252098,189.1825783,3839.677141,14.43065211,0,0,0.108962536,0.003518724,2.69E-04,0.00843649,26,0.233177185,7
static,褲子右邊,rest,7.982338933,1.431702468,6.268069141,7649.26622,184.986442,3929.039838,14.4717259,0,0,0.108962536,8.35E-04,0.001189667,0.007955,29,1.846832275,0
static,褲子右邊,rest,7.989562332,1.330361627,6.131125355,7638.312032,187.448395,3896.083668,14.45161462,0,0,0.05448103,7.73E-04,1.42E-04,0.004580686,30,0.288093567,0
static,褲子右邊,rest,8.018250342,1.429180732,6.153425955,7647.375658,187.4626821,3859.207264,14.42990722,0,0,0.108962536,8.71E-04,5.14E-04,0.004613693,27,1.543251038,2
static,褲子右邊,rest,8.242593751,1.393048614,6.288400075,7702.729286,195.7260382,3890.842223,14.50609596,0.05448103,0,0.108962536,0.00489629,2.48E-04,0.009441385,37,0.08039856,2
static,褲子右邊,rest,7.983053186,1.308816021,5.860004274,7661.467419,196.9148139,3905.283472,14.5003498,0,0,0,6.98E-04,4.60E-05,0.001244363,14,1.37E-04,2
static,褲子右邊,rest,8.750447811,1.817844773,6.367092833,8025.732341,211.274143,3525.748907,14.44171848,0.340508461,0.108962774,0.490332127,0.025077955,0.005145989,0.065484914,39,5.389083862,21
static,褲子右邊,rest,8.389380859,1.878544673,5.614333985,8164.278797,224.2833025,3353.01621,14.42660843,0.05448103,0.054481387,0.054481506,0.002262938,0.003363899,0.00312014,38,10.03536224,33
static,褲子右邊,rest,8.17221026,1.828154929,5.59739342,8102.171686,226.7973863,3355.183003,14.40564593,0,0.054481387,0.054481506,5.11E-04,0.002677352,0.002614727,43,9.715843201,22
static,褲子右邊,rest,8.174001857,1.846426099,5.507722944,8111.708557,227.6967575,3343.363504,14.40394335,0,0.054481387,0.054481506,4.96E-04,0.002905227,0.001708885,44,11.03338623,29
static,褲子右邊,rest,8.135502701,1.868425817,5.493955492,8109.957333,222.8377785,3338.905225,14.38521537,0,0.054481387,0,3.66E-04,0.003309852,0.001670906,48,9.196578979,34
static,褲子右邊,rest,8.185395199,1.868554421,5.638420311,8103.047313,222.1357941,3336.839372,14.37797959,0,0.054481387,0.054481506,5.80E-04,0.003432737,0.002928602,52,10.88516235,44
static,褲子右邊,rest,8.138843665,1.85905559,5.550602946,8108.217967,220.0966257,3338.958672,14.37627704,0,0.081722021,0.054481506,3.28E-04,0.003148623,0.002091598,49,8.701118469,42
static,褲子右邊,rest,8.100945429,1.792738757,5.534483721,8101.266429,220.1693472,3333.960162,14.36946687,0,0.054481387,0,2.09E-04,0.002597011,0.002155324,36,9.36681366,32
static,褲子右邊,rest,8.139813535,1.790625003,5.628492721,8107.360156,221.0330997,3334.660687,14.37542577,0,0.054481387,0,4.02E-04,0.002645216,0.003292322,54,11.54714966,32
static,褲子右邊,rest,8.148945216,1.778831717,5.608986223,8110.827017,215.2257738,3327.946565,14.3545696,0,0.108962774,0,3.85E-04,0.002801697,0.002946128,44,6.98915863,42
static,褲子右邊,rest,8.162571943,1.708403053,5.437031604,8109.963262,215.9589246,3323.286456,14.35329269,0,0.081722021,0,4.13E-04,0.00189823,0.001237061,43,3.928489685,32
static,褲子右邊,rest,8.855320624,2.956806701,6.038084437,8029.917315,258.1451504,3368.557817,14.45204022,0.054481506,0.217925549,0.054481506,0.010473328,0.047821497,0.011206065,50,31.60286713,57
static,褲子右邊,rest,9.094289569,3.08221538,6.107929536,7986.106773,533.2776118,3165.127806,14.90512955,0.108963013,0.163444042,0.217925549,0.020049453,0.015301317,0.025368476,67,38.25540924,48
static,褲子右邊,rest,18.05093005,14.57034869,28.00575068,6660.077292,1293.682823,3953.641908,15.02867034,0.735498905,0.46309185,2.969235659,2.351952219,4.120084821,25.77900075,306,287.2111735,355
static,褲子右邊,rest,7.683995022,7.742981849,18.66947951,149.0075243,159.6061164,12103.96142,10.73336581,0.04086104,0.013620347,0.054481506,0.891740514,1.246955536,0.944994315,62,128.1102448,79
static,褲子右邊,rest,16.39279882,14.15359448,17.46832549,7104.643359,1102.305267,5028.11821,16.13968642,0.694637775,0.531193495,0.749118805,0.844518926,2.03483885,1.502663593,265,154.6447144,517
static,褲子右邊,rest,8.863492868,5.755224797,8.12053416,6718.985402,522.4096621,5601.959754,15.78310995,0.388179779,0.783169985,0.197494984,0.057011449,0.364847179,0.029576629,77,65.2376709,85
static,褲子右邊,rest,7.914871538,1.999513006,7.059116685,6774.859947,303.3522876,5786.02231,15.53613472,0.108962536,0.068101764,0.013620377,0.005017987,0.004421977,0.001385136,44,30.21417236,15
static,褲子右邊,rest,7.788473205,1.999281286,6.934125572,6750.297792,271.7551997,5765.63893,15.42908733,0.08172226,0.054481387,0.04086113,0.003372662,0.003506459,8.18E-04,39,37.337677,37
static,褲子右邊,rest,9.065624874,2.460924187,8.289316979,6810.105953,283.8026577,5695.53566,15.44589994,0.068101883,0.068101764,0.04086113,0.034151305,0.009716918,0.029972989,64,41.21783447,60
static,褲子右邊,rest,7.76292473,1.98423966,7.064870229,6743.34192,290.6816949,5748.018682,15.46526639,0.068101883,0.068101764,0.04086113,0.003104421,0.002596053,0.001605338,38,29.13671875,28
static,褲子右邊,rest,7.880536995,1.96863669,6.833074682,6735.409152,294.7678029,5668.37678,15.42504381,0.08172226,0.054481387,0.040860653,0.004451602,0.002351014,4.43E-04,30,30.15081787,24
static,褲子右邊,rest,7.778957264,2.033319813,6.995249294,6698.195039,287.0943922,5680.813688,15.39195064,0.108963013,0.108962774,0.040860653,0.003527504,0.003652931,0.001256911,46,34.2208252,40
static,褲子右邊,rest,7.871839771,1.959411116,6.936534232,6959.40275,292.7887407,5640.213653,15.52304647,0.074912071,0.054481387,0.040860653,0.003384794,0.002357587,0.001077243,20,35.47854614,37
static,褲子右邊,rest,7.831586246,1.896477117,6.828869791,6945.214591,295.5866637,5658.58443,15.53389999,0.068101883,0.054481387,0.040860653,0.002319825,0.001635845,3.84E-04,4,33.64147949,28
static,褲子右邊,rest,7.730673866,1.951573119,6.884595761,6979.237452,289.1958943,5637.816106,15.52304635,0.054481506,0.095342398,0.040860653,0.001295303,0.002189819,7.08E-04,12,28.16134644,39
static,褲子右邊,rest,7.944918086,2.016063625,6.955426399,6905.859048,284.9216639,5579.728983,15.4380257,0.095342159,0.068101764,0.102152348,0.00481531,0.003204576,0.001932505,38,29.32226563,42
static,褲子右邊,rest,8.006224685,2.017448584,6.788224994,6909.26265,286.6356317,5548.649232,15.42610798,0.095342159,0.054481387,0.020430565,0.004829884,0.002928371,4.48E-04,50,34.02679443,39
static,褲子右邊,rest,7.959923007,2.002307465,6.791296601,6884.587387,276.5347654,5511.959154,15.36439078,0.068101406,0.108962774,0,0.004188467,0.003503172,5.75E-04,40,40.73480225,38
static,褲子右邊,rest,7.925676965,1.996526444,6.920071656,6869.811911,268.651542,5545.547031,15.35534603,0.095342159,0.108962774,0.054481506,0.004186732,0.003356595,0.001437367,35,39.58569336,40
static,褲子右邊,rest,7.958694496,2.018624956,6.958423165,6853.356666,267.4774256,5548.792789,15.34513078,0.122582912,0.088532329,0.054481506,0.004958791,0.00372606,0.001578283,37,43.60006714,45
static,褲子右邊,rest,7.894459234,1.858132561,7.012278727,6819.191949,248.6815309,5583.344336,15.29607627,0.081721783,0.054481387,0.08172226,0.003983054,0.002394779,0.002072007,27,37.1156311,18
static,褲子右邊,rest,7.944331647,1.974509791,7.011277732,6848.726807,256.7942352,5554.948818,15.3172516,0.122582912,0.108962774,0.054481506,0.004593913,0.003328841,0.002022937,43,40.20071411,26
static,褲子右邊,rest,7.865552329,1.849046811,7.174629223,6831.830182,257.0305896,5604.067612,15.33832054,0.081721783,0.068101645,0.108962536,0.003257063,0.002153084,0.003607835,24,31.75915527,22
static,褲子右邊,rest,7.999692493,1.819415599,7.150772092,6920.871713,253.2501999,5556.760302,15.34725887,0.108963013,0.054481387,0.068101883,0.004804189,0.002047773,0.003569209,45,32.61151123,14
static,褲子右邊,rest,7.875789543,1.746707103,7.145900307,6880.677465,251.3208557,5575.77879,15.33214875,0.095342159,0.054481387,0.095342159,0.003286476,0.001304257,0.003394192,48,45.22964478,8
static,褲子右邊,rest,7.853195189,1.766818528,7.16525717,6880.015337,251.1858016,5606.354031,15.34949337,0.054481506,0.054481387,0.061291218,0.002790726,0.00144248,0.003159923,38,33.15292358,16
static,褲子右邊,rest,7.868151128,1.574394809,7.15148648,6874.8681,245.1350814,5599.490406,15.32608343,0.095342159,0,0.05448103,0.003138564,3.78E-04,0.00303987,39,33.2243042,0
static,褲子右邊,rest,7.917594403,1.665492963,7.211233545,6892.154683,246.8640706,5658.980355,15.37492511,0.095342159,0,0.095342159,0.003984061,9.11E-04,0.003501203,34,32.45108032,8
static,褲子右邊,rest,7.997310871,1.73339009,7.156690166,6973.69584,249.0397772,5656.736349,15.42280914,0.108963013,0.054481387,0.108962536,0.005164717,0.001329272,0.002944114,41,30.17526245,10
static,褲子右邊,rest,7.852969831,1.573172711,7.195268156,6931.821347,245.1350814,5685.765533,15.40716694,0.054481506,0,0.054481506,0.002667132,3.78E-04,0.003090191,34,28.19818115,0
static,褲子右邊,rest,8.608543188,2.687778083,7.518649635,7321.354391,309.7298943,5267.716672,15.52283372,0.17025423,0.108962774,0.190684795,0.023171522,0.020870857,0.033842581,32,46.25854492,31
static,褲子右邊,rest,7.848731566,1.795244981,6.862541326,7074.374533,322.3016111,5437.775902,15.53858219,0.027240753,0,0.04086113,0.001889474,4.82E-04,0.001413817,8,31.39416504,0
static,褲子右邊,rest,7.792832067,1.868689669,6.75608903,6970.47051,324.424601,5348.782682,15.43536525,0.054481506,0.013620257,0.054481506,0.00193008,8.37E-04,9.97E-04,9,31.66488647,0
static,褲子右邊,rest,7.714459504,1.866656898,6.774507771,6970.981938,324.9906012,5354.246262,15.44036646,0.054481506,0,0.054481506,0.001208761,8.53E-04,0.0010238,6,32.66281128,0
static,褲子右邊,rest,7.740002004,1.850729119,6.879341486,6949.328776,323.2512233,5383.979004,15.44249468,0.054481506,0.054481387,0.054481506,0.001530668,8.08E-04,0.001760016,21,33.67654419,0
static,褲子右邊,rest,7.7824243,1.898055841,6.877666469,6933.336018,322.0698711,5379.032452,15.42802307,0.054481506,0.054481387,0.054481506,0.001964506,0.001039316,0.001752164,28,30.73654175,0
static,褲子右邊,rest,7.849702055,1.946923801,6.979082357,6905.390275,317.8253141,5433.652291,15.43525898,0.108962536,0.054481387,0.054481506,0.002699437,0.001520447,0.002490386,44,33.59127808,4
static,褲子右邊,rest,7.799497272,1.906761113,6.820359306,6970.272559,322.2539009,5362.753204,15.4382383,0.054481506,0.054481387,0.054481506,0.001954284,0.001127508,0.001393368,12,35.16171265,2
static,褲子右邊,rest,7.828947619,1.932705441,7.069273034,6883.02772,321.4227988,5494.214492,15.46845864,0.05448103,0.054481387,0.108963013,0.002918547,0.00138405,0.002898111,47,31.96231079,6
static,褲子右邊,rest,7.807607265,1.971001976,7.017950278,6836.753209,318.0152803,5566.441779,15.47824834,0.05448103,0.054481387,0.054481506,0.002838938,0.001664512,0.002040467,16,25.98419189,6
static,褲子右邊,rest,7.793534493,1.978527173,7.028043102,6765.325932,314.2931304,5593.07703,15.4463256,0.054481506,0.054481387,0.081721783,0.003260368,0.002009977,0.002178684,29,32.88040161,6
static,褲子右邊,rest,7.768172253,2.013173789,6.948561269,6761.309975,311.4317647,5633.33792,15.46079721,0.054481506,0.054481387,0.05448103,0.002820505,0.002272727,0.00102762,15,33.07003784,10
static,褲子右邊,rest,7.744155951,2.055399057,6.993725053,6740.914337,308.6060218,5626.533999,15.4385577,0.095342636,0.095342398,0.068101406,0.002669215,0.002710401,0.001508887,21,32.22216797,15
static,褲子右邊,rest,7.870947231,2.112583392,6.900168507,6790.980353,313.1294171,5537.633766,15.42397979,0.122582912,0.122583151,0.054481506,0.003919875,0.003250865,0.00122538,22,33.14019775,26
static,褲子右邊,rest,7.812742485,2.126146782,6.88702859,6812.296251,303.8303485,5532.605613,15.40886972,0.05448103,0.054481387,0.054481506,0.002902012,0.003895689,0.001126965,16,28.16744995,38
static,褲子右邊,rest,7.8038806,2.068142084,6.802121034,6750.456372,307.9101693,5549.016947,15.39610069,0.068101883,0.054481387,0,0.003063976,0.002886592,5.18E-04,6,29.95687866,36
static,褲子右邊,rest,7.760419787,2.085139442,6.75128532,6761.296527,302.8784764,5553.291196,15.39163153,0.068101883,0.054481387,0,0.002715327,0.00332971,2.73E-04,6,29.26651001,34
static,褲子右邊,rest,7.798512026,2.082942383,6.747600762,6796.217628,301.5952768,5553.291196,15.40706082,0.05448103,0.054481387,0,0.002968031,0.003436012,2.73E-04,10,29.5267334,33
static,褲子右邊,rest,7.754356625,2.19717102,6.792055128,6755.553184,303.4474487,5554.036215,15.38992898,0.068101883,0.081722021,0,0.0026903,0.004841427,4.88E-04,6,30.25488281,50
static,褲子右邊,rest,7.834692786,2.065002372,6.739901064,6766.725539,286.7350594,5561.183689,15.35747422,0.122582912,0.054481387,0,0.003365707,0.003711327,2.33E-04,14,36.2053833,49
static,褲子右邊,rest,7.759511131,2.105213386,6.729044465,6775.530596,287.485834,5563.335649,15.36534849,0.088531971,0.108962774,0,0.002496213,0.004166564,2.10E-04,2,30.0475769,46
static,褲子右邊,rest,7.711886611,2.084547079,6.675481328,6726.835095,297.9413958,5560.444626,15.36471007,0.068101883,0.054481387,0,0.002265558,0.003529682,6.85E-05,0,29.46185303,34
static,褲子右邊,rest,7.756332019,2.113056625,6.714331683,6731.048261,296.0792075,5557.589184,15.36034728,0.068101883,0.108962774,0,0.002782235,0.003884642,2.01E-04,1,28.43585205,33
static,褲子右邊,rest,7.659250104,1.95124904,6.697892094,6707.659105,276.850324,5566.197021,15.30309928,0.068101883,0.054481387,0,0.001992346,0.002521315,1.12E-04,4,34.13208008,44
static,褲子右邊,rest,7.758521009,2.042227488,6.776444425,6752.250823,276.4273526,5569.457959,15.32746689,0.122582912,0.108962774,0,0.003174135,0.003602354,3.25E-04,12,32.92111206,55
static,褲子右邊,rest,7.814003707,2.429133575,7.025277086,6801.977016,314.7112823,5465.456671,15.38950325,0.054481506,0.095342398,0.095342636,0.002982996,0.007317889,0.002405104,36,34.41864014,70
static,褲子右邊,rest,7.627831304,2.015926417,6.697699419,6774.794856,329.6566457,5413.527716,15.38258664,0.054481506,0.054481387,0,0.001382942,0.001930914,4.03E-04,28,30.74307251,35
