Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_x,ori_y,ori_z
dynamic,褲子右邊,walk,21.86188931,33.23362735,24.16361313,4910.122903,9274.29932,1097.16724,15.91793014,1.859177589,3.439137936,3.071388364,3.692669534,8.60032377,8.250164714,487.4346848,4051,1387
dynamic,褲子右邊,walk,22.99074618,29.5486694,24.84278334,5276.706636,9230.571107,1205.389753,16.13234421,2.315459251,3.22121191,2.955615401,4.784074542,7.871295165,9.158483249,483.3818779,4454,1448
dynamic,褲子右邊,walk,23.49159895,32.83549227,26.29587592,5155.450381,9219.423344,1489.558021,16.19906263,2.608295918,3.445947647,3.364225864,5.220180399,8.58769724,11.1586971,513.0896301,4293,1407
dynamic,褲子右邊,walk,20.91266134,29.65655294,23.31296584,5031.526406,9422.191877,1111.489659,16.23247507,1.770645618,2.724069595,3.371036053,3.675385767,7.451600831,8.455293081,409.5631752,4335,1230
dynamic,褲子右邊,walk,22.85686135,29.90564745,27.94088978,4986.002942,9716.111453,1480.492521,16.37761686,1.961329937,3.268883228,3.21440196,4.277514193,7.998483211,11.18720536,479.0305023,3943,1356
dynamic,褲子右邊,walk,21.47818437,31.41152894,24.5258755,5101.175268,9520.171732,1149.478848,16.3746374,2.022621632,3.289313316,3.650253177,4.246855132,7.572219294,8.796557383,493.8156891,3854,1274
dynamic,褲子右邊,walk,19.22050031,28.92509669,22.16253457,4987.945805,9124.831296,994.8337276,15.97198589,1.586770535,3.098628998,3.003286719,3.01901064,7.002573156,7.542992428,438.7828636,3913,1218
dynamic,褲子右邊,walk,20.53115602,30.33002967,22.8546625,5063.296845,9254.660571,1075.137109,16.15915923,2.186065674,2.792171478,3.493619204,3.847369396,7.403992155,8.147256466,465.4775391,4404,1328
dynamic,褲子右邊,walk,19.07680056,29.00415751,21.14660564,4928.314219,8804.391916,848.9272531,15.62168759,1.743404388,3.350605011,2.49252367,2.71651976,6.695100645,6.556777126,419.8288918,4101,1215
dynamic,褲子右邊,walk,19.93884134,29.49028088,24.34187578,4980.987168,9305.614485,1119.429283,16.20055231,2.199686527,2.82622242,3.04414773,3.27487755,6.435889768,8.42091281,451.7644958,3681,1204
dynamic,褲子右邊,walk,18.83578024,28.08258249,19.37565724,5003.718618,9082.297617,865.2019931,15.88771001,1.995381355,2.901133537,3.12586987,2.926755401,6.923763343,6.610826414,433.7082901,3989,1235
dynamic,褲子右邊,walk,20.60742583,31.36063549,22.14200261,4894.728438,9718.172746,1014.227531,16.15756314,2.308649063,3.561721325,3.050957918,3.14183258,8.376752881,7.531805239,410.7835922,3941,1241
dynamic,褲子右邊,walk,19.94964406,31.80279302,22.46257458,4848.213224,9265.329464,1042.972907,15.8702589,2.036242008,2.948804855,2.403991342,3.21277195,7.664209605,7.963394783,439.1707497,3867,1243
dynamic,褲子右邊,walk,18.82896279,30.12522672,22.70332209,5083.836439,9850.161341,1349.557959,16.47636436,1.859177589,3.030527592,2.70363903,3.068236252,8.371474667,10.06260852,431.9347496,3925,1150
dynamic,褲子右邊,walk,20.86410419,31.13557049,23.70725561,5391.436206,9900.297072,1272.305334,16.76856339,2.57424593,2.567435741,2.921564579,3.766429177,7.080222827,9.450624222,389.534359,3773,1123
dynamic,褲子右邊,walk,21.15164555,28.01500418,24.81755516,5191.833167,9526.805493,1489.661399,16.72823441,2.049862385,3.568531036,3.54810071,3.784692184,7.239799318,11.13291261,450.6069698,3904,1058
dynamic,褲子右邊,walk,18.54890052,25.98632932,19.8966239,5002.292143,9295.018943,1104.189896,16.13872875,2.499333382,3.003286362,3.146300316,3.788933549,7.040626353,8.356561546,449.9493332,4025,1228
dynamic,褲子右邊,walk,18.4582602,28.50889702,21.48595899,5013.701079,9963.973473,1401.785321,16.62661388,2.015811443,3.50042963,3.459568262,3.393991063,8.633513082,10.27463373,409.9326096,4138,1248
dynamic,褲子右邊,walk,21.67663473,29.88290344,22.22504991,5248.991291,9664.090414,1330.890809,16.48200405,2.254168034,2.962425709,3.159920692,4.165755834,8.347163942,9.920745175,444.0371895,4289,1334
dynamic,褲子右邊,walk,20.42703966,26.62611235,21.67254525,5001.533625,9341.618143,1061.108177,16.13149293,2.376750469,3.078198433,3.159920692,3.651538568,7.066524586,8.022407846,402.8058395,4003,1267
dynamic,褲子右邊,walk,19.84988863,33.13148775,28.14957145,4775.960599,9810.175396,1550.152263,16.29908705,2.090723515,3.541290283,3.146300316,3.318960708,9.811857651,11.41918051,428.6985531,3808,1311
dynamic,褲子右邊,walk,21.01302313,31.23987211,23.35404425,4853.735961,9965.11963,1203.879636,16.36580542,2.342699528,3.214401722,3.159920573,3.827449118,8.333340832,9.088552113,432.7008753,3685,1387
dynamic,褲子右邊,walk,24.73407698,32.42555362,26.86599886,4907.91974,9873.355699,1221.528926,16.1973601,2.349509716,2.833032608,2.506143928,4.706165108,6.943610736,9.025587723,405.9883718,3933,1237
dynamic,褲子右邊,walk,18.56915058,27.53693574,22.62160754,4621.222913,9269.021298,1122.629979,15.76619099,2.117963791,2.621917248,2.152014971,3.1175127,6.430419527,8.480061516,375.329752,3783,1152
dynamic,褲子右邊,walk,20.31933877,30.96219334,21.18062699,4508.468724,9338.056282,876.2241448,15.59136103,2.117964268,2.485713959,2.955615401,2.94792937,7.372552316,6.446315632,341.4094769,4082,1267
dynamic,褲子右邊,walk,20.8466311,29.03587814,22.07409107,4781.739152,8998.849369,941.6598696,15.71085827,1.872797966,2.764931202,2.417611837,3.217931627,6.191116217,6.943988964,307.9705859,3443,1134
dynamic,褲子右邊,walk,26.03619302,33.23083778,27.45000033,5613.702797,9141.387437,1445.422268,16.71099616,2.186065674,4.535576344,4.98504734,5.515230736,8.51735208,11.16820332,228.2457124,3252,934
dynamic,褲子右邊,walk,20.71004343,28.69647264,22.40077483,4728.884777,9287.045555,1066.660423,15.73905666,2.329079628,3.629822731,2.506144047,4.198980688,7.899062962,8.062294616,331.3725833,3931,1340
dynamic,褲子右邊,walk,20.48317923,29.08178981,23.83336073,4783.569986,9736.667609,1396.695713,16.10967911,2.560625076,3.214402676,3.0032866,4.39460382,8.223989012,10.42620653,326.4481677,3903,1333
dynamic,褲子右邊,walk,23.25791459,35.62832099,24.70123229,5027.421699,10204.09857,1115.427568,16.27865655,2.397181511,2.764930725,2.574245751,4.569518621,9.121180797,8.037290874,352.001254,4063,1351
dynamic,褲子右邊,walk,21.10563765,29.81370616,23.0329753,4965.347812,9833.184495,1284.548148,16.14787993,2.315459251,3.459568024,2.628727198,4.359599133,8.608728544,9.556640548,332.0609211,3863,1260
dynamic,褲子右邊,walk,19.16642318,30.96925585,23.98076397,4809.689275,9518.05797,1226.592849,16.12670453,2.152014732,2.921564579,2.935184956,3.198133225,7.783391474,9.232176566,353.7464513,3916,1227
dynamic,褲子右邊,walk,21.1882255,33.99256539,25.98162911,4708.530171,10243.66527,1263.845887,16.22821866,2.403991222,3.595771313,2.608296633,3.760591822,8.571846901,9.160814921,273.2438897,3594,1191
dynamic,褲子右邊,walk,20.46288561,30.85571061,22.35664007,4830.765289,9982.728454,1139.433072,16.18810247,2.383560658,3.200781822,2.948805332,3.390501085,8.656164087,8.496114114,368.5307503,3694,1301
dynamic,褲子右邊,walk,20.9725034,31.85096508,21.75625234,4761.137256,9457.615927,1006.643717,15.87206792,2.369940758,3.439137936,2.969235897,3.489380555,8.385195191,7.793550474,379.1907235,3853,1334
dynamic,褲子右邊,walk,21.51739972,32.62368834,23.94620801,4648.068613,9912.352165,1154.289202,16.14851836,2.131584644,3.282503605,3.731975317,3.604372648,9.239185694,8.776978071,384.9976474,4171,1329
dynamic,褲子右邊,walk,21.27944563,29.16960887,22.08301809,4631.73231,9317.527748,1142.989923,15.83727217,2.206496239,2.683208466,2.996476412,3.747626914,7.256084375,8.57916861,339.6033288,3785,1330
dynamic,褲子右邊,walk,21.57134933,32.27237316,21.97427781,4640.577182,9573.613267,902.9750554,15.75065523,2.301838398,3.064578056,2.846652627,3.92229517,8.477977343,6.783887368,356.9978679,4130,1327
dynamic,褲子右邊,walk,20.45645818,30.19265378,20.49142515,4316.397491,9877.81689,967.7739531,15.62828496,2.090723515,3.323364735,2.621917009,3.282180797,9.709611535,7.354698371,398.675559,4067,1316
dynamic,褲子右邊,walk,21.39862148,29.77636121,22.18810937,4845.580782,9684.579916,1021.349237,15.87579221,2.560625553,3.595771313,2.826222181,4.666861018,9.02628319,7.849721951,415.7072854,4150,1305
dynamic,褲子右邊,walk,19.39752454,33.70836505,25.91058295,4688.482243,9992.245231,1359.196159,16.38155401,1.927278996,3.377845764,3.323364973,3.170963057,8.92930333,10.40352303,405.4078922,3812,1338
dynamic,褲子右邊,walk,18.76549599,28.0971695,24.06174561,4335.936917,9547.276801,1014.099154,15.85355271,1.675302505,2.009001732,2.642347395,2.346820229,5.628884106,7.294458684,318.3550177,3696,1174
dynamic,褲子右邊,walk,19.75720652,28.28621928,21.47713384,4960.809984,9564.850118,1063.437883,16.18352691,2.117963791,2.894324303,3.050957918,3.763781504,7.157141848,8.040998443,414.1363816,3877,1217
dynamic,褲子右邊,walk,20.86100353,28.55534259,19.1093775,4807.890112,8593.766203,588.0045898,15.21094899,2.138394833,2.206496239,1.791075766,2.549532646,4.694612479,4.390051247,277.9067435,3601,911
dynamic,褲子右邊,walk,8.490830024,9.04484012,1.838453514,5225.012658,6909.911418,14.82738184,14.02438255,0.313268185,0.231545925,0.177064523,0.080451665,0.049326413,0.048250359,49.45324898,441,123
dynamic,褲子右邊,walk,7.91866131,8.945260538,2.002075505,4796.250048,7356.318451,40.78726541,14.21379052,0.381369591,0.258786678,0.326888353,0.068856274,0.041938509,0.048831857,37.70164204,98,100
dynamic,褲子右邊,walk,11.97171998,10.80749536,9.820282983,5240.125394,6320.872368,490.6749093,14.71614723,0.503952503,0.408610821,0.578864813,0.407285464,0.216410681,2.133686302,95.98715687,511,259
dynamic,褲子右邊,walk,25.02954008,26.66883801,25.56272667,4267.241065,6086.175328,2323.890902,14.78350413,6.490095686,1.253071785,1.123678714,20.88248142,16.14508899,18.20441934,142.5382223,469,394
dynamic,褲子右邊,walk,17.67016234,18.01219721,27.63065617,1375.693516,1844.71466,9270.380851,12.41356362,2.730879664,3.085008681,1.900038242,9.11103707,11.57234374,13.34446304,530.0380621,762,406
dynamic,褲子右邊,walk,17.68905411,23.3302603,12.04459677,832.809055,11632.85022,214.5165512,11.55941867,0.531193569,0.143013,0.469901979,6.384774924,2.38097686,1.364051513,150.4489059,806,400
dynamic,褲子右邊,walk,14.75379403,27.09554627,17.527369,433.6995212,12417.89832,678.2257295,12.61435737,1.913658835,1.981760979,2.533384711,2.372843467,3.939218473,4.419269834,306.1273117,1046,681
dynamic,褲子右邊,walk,21.48515497,35.52396365,24.42577222,1054.945242,12663.5506,1212.08958,13.70951848,3.078198699,3.650253296,2.186065897,5.271245364,10.27055862,8.104039882,824.0221672,2196,1252
dynamic,褲子右邊,walk,18.67578277,34.94129696,25.07030387,790.0681602,12761.48574,1326.978881,13.78570727,3.098629206,4.317650318,2.948805243,4.462615044,9.436256542,8.962421907,515.3953934,2113,1335
dynamic,褲子右邊,walk,19.36377865,33.58215945,23.35896374,868.4396155,13217.64726,1341.77731,13.9653256,3.663873613,4.304029465,1.98857075,5.673274891,10.96563143,9.077902941,674.6467285,2220,1427
dynamic,褲子右邊,walk,22.41737987,33.65882496,23.38837099,995.5394369,13301.33538,1258.622559,14.25433236,4.440233469,4.549196243,2.295028687,7.073419078,10.47687419,8.384856202,793.2989349,2066,1553
dynamic,褲子右邊,walk,22.50692901,34.73587341,23.12442778,1003.835598,12896.47597,1207.629431,13.96915629,4.276789188,4.235928535,2.594676167,7.165791565,11.19099949,7.942158134,1556.000281,2166,1542
dynamic,褲子右邊,walk,22.8967668,34.97381471,23.32945473,1025.385447,12737.22031,1310.64827,13.83061184,3.302934289,4.045242786,2.676398307,5.937915251,11.15750495,8.486659179,1401.133012,2156,1369
dynamic,褲子右邊,walk,19.89481771,31.82693903,21.65865868,937.9893193,13009.83103,1409.461304,13.96511276,3.479998827,4.658159256,3.173541188,6.268153766,11.29180968,9.590454702,789.8789587,2124,1555
dynamic,褲子右邊,walk,17.84970829,32.23736681,19.23546888,921.7544436,13021.6296,1182.341492,13.82018377,4.09972477,4.576436996,2.649157584,6.08151858,11.61506138,7.948932679,783.4935608,2100,1481
dynamic,褲子右邊,walk,22.06151897,37.60561844,25.24465531,945.0151012,13421.81333,1313.59126,14.06609491,3.977141619,5.141681194,2.628727198,6.800506097,13.28724853,9.368274208,1037.034387,2528,1559
dynamic,褲子右邊,walk,23.0890211,37.06668246,25.32416701,1334.789764,13973.19101,1420.218881,14.87118511,5.094010115,4.971426964,2.798981547,9.710664537,13.29301161,10.19834534,1158.281137,2523,1690
dynamic,褲子右邊,walk,23.62235059,32.52205407,22.19829164,1100.310614,13044.79421,1268.978885,14.11589431,4.412992716,4.467473984,1.981760502,7.773676962,10.15833538,8.862821947,808.2408981,2128,1469
dynamic,褲子右邊,walk,20.0346951,28.84512496,20.72536829,1004.35318,12970.30112,1313.228029,14.23826461,4.542386055,4.07248354,2.778550863,7.515605491,9.156101321,9.534954003,713.2269592,2172,1519
dynamic,褲子右邊,walk,21.97867613,33.03808439,24.21317462,1000.459806,13134.74274,1408.43432,14.30466379,4.304029942,4.406182289,2.7104491,7.435981318,9.786382714,9.720703835,747.2687225,2147,1455
dynamic,褲子右邊,walk,19.08995828,34.2631398,23.36534678,825.0386327,13205.14625,1260.624253,14.00086619,4.147395849,4.49471426,2.247357488,6.144721605,10.31799736,8.314461207,674.3666763,2080,1425
dynamic,褲子右邊,walk,19.41559922,30.92398844,25.00535453,830.3619588,13167.33659,1410.712952,14.08375882,3.956711054,4.310839653,2.601486325,6.121678454,10.95460867,9.336525332,633.8931274,2033,1491
dynamic,褲子右邊,walk,17.61757098,31.30965262,19.67648984,847.5707718,13210.86981,1257.655116,13.93329653,3.963521242,4.065673828,2.628727078,6.348973998,11.3076766,8.56947826,615.0130463,2110,1574
dynamic,褲子右邊,walk,20.40697633,32.37790134,21.05560622,831.9341762,13327.53785,1244.651518,14.04917584,3.943090796,4.467473507,2.547005117,6.109859372,10.53586057,8.493842991,600.8774185,2074,1532
dynamic,褲子右邊,walk,18.41351634,30.83853611,21.81145152,877.3244224,13473.85637,1313.204106,14.20527782,4.412992716,4.358510971,2.683208585,6.631372925,11.08083441,8.93005779,675.7293854,2274,1589
dynamic,褲子右邊,walk,20.29185953,31.95657277,23.96058235,859.3592483,12923.90475,1405.550114,14.01012376,4.004382372,3.479998589,2.492523551,6.525759341,9.046052839,9.215356193,745.9146423,2242,1460
dynamic,褲子右邊,walk,19.46127086,33.65817974,22.78606721,821.7394571,13015.17284,1102.706697,13.73537585,4.052053452,4.242738247,1.702543475,6.195155111,8.981288679,7.677364837,1093.720132,2007,1447
dynamic,褲子右邊,walk,19.03997884,30.00205019,24.46072763,790.9026033,12975.40984,1322.794248,13.9026507,3.629822612,3.874988556,2.111153945,5.776503658,8.542130432,9.124480436,1111.814525,1955,1408
dynamic,褲子右邊,walk,19.53512445,32.39075871,24.43329649,793.0669819,13106.70247,1300.654459,13.98437278,3.459568381,3.561720848,2.438042343,5.802256719,8.796999603,9.029261086,1173.920606,2235,1561
dynamic,褲子右邊,walk,17.66629429,32.03656295,22.01416242,702.5903905,13347.00678,1186.001671,13.76666003,3.486809134,3.704733849,1.83874689,5.105335811,9.025311318,7.849759336,1122.163203,1704,1299
dynamic,褲子右邊,walk,21.7942778,36.91864759,25.21031568,784.5340877,12728.09435,1259.735478,13.58204051,3.704734683,4.985046864,2.247357473,5.972272942,11.45842788,8.775462518,1229.781663,2449,1592
dynamic,褲子右邊,walk,19.87489357,32.65589237,21.03480757,759.6481373,12845.66601,1059.328002,13.65514348,3.704734564,3.827318192,1.784265503,5.621295952,8.432056548,7.331511173,1087.077385,1937,1304
dynamic,褲子右邊,walk,20.44912382,30.72579489,22.59531896,841.8487861,13241.8868,1194.241652,13.94287329,3.738785505,3.657063484,1.838746876,6.204785007,8.666107404,8.332154128,1380.124057,1879,1423
dynamic,褲子右邊,walk,19.92420921,31.88540613,20.80400706,778.9406543,13339.81255,1121.645813,13.86466271,3.772836208,3.255263329,1.920469061,5.823264999,8.200683711,7.71471961,1191.207916,1944,1378
dynamic,褲子右邊,walk,19.57309353,35.86924511,22.88496705,768.2715691,13399.67119,1166.227568,13.82273755,3.418707132,5.005477905,1.702543505,5.730509964,10.05885437,7.93643411,1067.561092,1851,1401
dynamic,褲子右邊,walk,18.90592934,31.45087738,21.84977813,685.1999412,13098.04336,1243.641204,13.72186189,3.55491066,4.113345146,2.301838726,5.049559071,10.01768297,8.187239651,1111.272403,2252,1424
dynamic,褲子右邊,walk,20.87277865,32.94107186,23.11276332,900.9998712,13308.74219,1282.610808,14.07152174,4.229118109,4.385751247,2.165635258,6.620748366,10.34841646,8.796883407,1022.571045,2258,1574
dynamic,褲子右邊,walk,18.92400233,31.6334054,21.89885695,782.5323895,13384.9045,1143.057451,13.784324,3.881799221,3.677494049,1.729784161,5.845208275,9.214791547,8.27300136,958.7070007,1875,1343
dynamic,褲子右邊,walk,18.12637543,33.18896861,21.46456554,854.0988293,13356.69888,1326.43048,14.02374414,4.113344908,4.412992954,1.566339977,6.179022683,10.57439335,9.209060245,916.9397736,2191,1446
dynamic,褲子右邊,walk,17.99076475,28.01069425,20.85558417,891.8267688,13452.48818,1221.106293,14.10876489,3.97714138,3.459568977,2.138394535,6.487089943,8.79753295,8.701082732,865.0780029,1827,1429
dynamic,褲子右邊,walk,21.695539,32.43247287,22.04700474,945.7849803,13405.06141,1227.120455,14.07237304,4.120155096,4.242738724,1.757024854,6.815089496,9.505467604,8.713593753,885.4237976,2017,1431
dynamic,褲子右邊,walk,20.622167,34.61878751,25.12524545,871.7758699,13451.71588,1434.371748,14.16462959,4.079294324,3.704734802,2.383560807,6.387397383,10.47491646,9.932924334,914.6109619,2138,1465
dynamic,褲子右邊,walk,18.08471703,30.40039192,19.69839025,756.6715751,13584.75527,1174.233592,13.91446211,3.854558349,3.990761757,2.02943179,5.593872495,9.794782898,8.234776304,882.991333,2055,1359
dynamic,褲子右邊,walk,16.6079693,29.48433062,18.78173453,769.8660595,13371.72529,1244.844277,14.03704525,3.970331192,3.731974602,2.247357309,5.714334498,9.548441722,8.877344016,876.150589,1760,1347
dynamic,褲子右邊,walk,19.84297962,31.46886048,21.08616857,800.9772815,13251.24124,1283.145097,13.97554085,3.71835494,4.242738724,2.138394564,5.823264984,9.586023492,9.057243161,909.5909424,2016,1393
dynamic,褲子右邊,walk,20.0606891,31.21134039,22.36907571,824.0834074,13105.36651,1245.992027,13.93627595,3.827317715,3.970332146,1.947709709,5.999839142,9.296463995,8.638506606,945.9866028,1898,1374
dynamic,褲子右邊,walk,19.14986368,35.34584585,24.64429127,721.6398788,13417.15566,1499.982803,14.04534518,3.895419478,3.990762234,2.547005147,5.192748855,10.66768954,10.32153023,951.6626892,2068,1372
dynamic,褲子右邊,walk,17.9105767,32.68965734,20.89421495,770.2552644,13409.83196,1297.819791,13.93840409,4.024812698,5.039528847,2.165635198,5.585066825,10.40377279,9.107779923,918.8554993,2066,1396
dynamic,褲子右邊,walk,19.39914276,36.14102916,24.70218629,739.6590243,12960.39979,1290.333203,13.91020574,3.663873672,4.310840607,2.846652627,5.578178626,9.654071555,9.22212279,893.7333374,2103,1330
dynamic,褲子右邊,walk,20.66171268,38.08354214,24.0835386,885.4180136,13400.40274,1214.054548,14.01906214,3.983951807,4.896514416,2.220116675,6.709519254,11.53054009,8.965417699,965.5777435,2261,1570
dynamic,褲子右邊,walk,17.60600914,32.09060095,19.10480984,871.6810915,13407.51176,1226.750368,13.91233392,3.88860929,4.590057373,2.220116645,6.491030356,10.94124455,8.548853724,961.3346863,1969,1465
dynamic,褲子右邊,walk,17.48451421,33.03215061,20.04590694,774.3508709,13752.29837,1207.759868,14.0344914,3.677494049,4.53557539,2.635537326,5.789855508,11.12244489,8.601091949,994.2526245,1999,1373
dynamic,褲子右邊,walk,20.21536998,31.47832712,20.92842137,770.8195961,13365.9404,1088.121785,13.66897662,3.302934289,3.697924614,1.879607975,5.906644795,9.918458317,7.52075218,916.7997437,1955,1380
dynamic,褲子右邊,walk,25.30385502,37.05129427,25.58010028,951.2166177,14089.83357,1492.63852,14.75828523,4.235928178,4.950996399,3.534480214,6.782170785,10.67252789,9.955923191,930.3771362,1953,1310
dynamic,褲子右邊,walk,21.08656702,34.59200607,22.46176013,880.3787185,13568.12369,1302.195711,14.23209285,3.704734683,4.562817097,2.390371054,6.5838828,10.06988094,9.100866504,899.7937012,2097,1429
dynamic,褲子右邊,walk,19.03255757,32.52726795,22.09368131,955.6565332,13419.94118,1307.797851,14.27252827,4.263168931,4.562816143,2.329079479,7.117574543,10.32280055,9.489702063,903.9175568,2181,1449
dynamic,褲子右邊,walk,21.22994504,32.18030629,21.50174905,906.8493234,13576.66631,1209.683277,14.22911342,4.215497732,3.834127426,2.53338474,6.728342381,9.020034849,8.566695926,933.5942993,2167,1523
dynamic,褲子右邊,walk,21.11581588,34.26883425,22.87106507,865.2157403,13519.45591,1286.631086,14.14547598,4.154206038,4.760311604,2.260977715,6.413177238,10.14639572,9.104917401,951.3065948,2020,1481
dynamic,褲子右邊,walk,18.82688292,36.72366686,23.16600736,760.836541,13387.56406,1323.196257,13.90594939,3.643442988,4.733071327,2.540194869,5.664442395,13.4770278,9.271723728,859.7805328,2058,1549
dynamic,褲子右邊,walk,20.90506916,34.09782192,23.32137065,908.7409898,13860.1997,1274.501623,14.26210016,3.895419478,4.474285126,2.056672513,6.725912515,9.541442094,8.931143402,844.9384155,1881,1406
dynamic,褲子右邊,walk,20.14630087,33.22877257,23.09885334,814.4383616,13166.95204,1194.094536,13.91733513,3.75921607,4.004382133,2.62191689,6.089548428,9.907635931,8.672314754,864.2687225,2155,1451
dynamic,褲子右邊,walk,19.93579092,29.83770896,21.20485554,941.9982598,13216.75207,1309.430548,14.22294168,4.147396088,3.854557991,2.601486593,6.77675146,9.636543006,8.842681763,914.4341888,2063,1444
dynamic,褲子右邊,walk,17.51645296,33.08618712,20.77565719,855.7159481,13798.46053,1224.73623,14.24124402,3.949900985,4.821603775,2.499333739,6.33999468,11.14867086,9.200658601,852.5348206,2181,1459
dynamic,褲子右邊,walk,18.9739671,37.80996983,22.29498317,752.7299483,13454.69539,1046.916941,13.67610603,3.391466498,4.937376022,2.478903294,5.482080752,11.20466231,7.371503795,771.7586517,2120,1377
dynamic,褲子右邊,walk,19.47849386,37.29898253,21.8287948,765.6591718,13377.20789,1088.666098,13.6532281,3.786456585,4.85565424,2.226926863,5.47853439,10.83767789,8.191839428,729.8352966,1948,1343
dynamic,褲子右邊,walk,21.28060157,34.43551109,21.79741869,883.0076422,13454.55516,999.81347,13.90988653,3.663873672,4.733071327,2.567435622,6.344835891,10.59117885,7.207651774,747.0255127,2066,1506
dynamic,褲子右邊,walk,18.53246926,37.97490637,23.51012067,754.8073407,13413.98522,1148.129774,13.70153779,3.016906977,5.243834019,2.7104491,5.386091267,11.5525465,8.468994402,663.8632355,2109,1479
dynamic,褲子右邊,walk,18.08923419,36.81148377,22.44170547,672.0970917,13111.99703,1110.705145,13.4152977,3.057768226,4.365322113,2.315459132,4.727468572,10.48182807,8.314780048,675.9347687,2008,1314
dynamic,褲子右邊,walk,18.55228149,40.07347301,23.08052599,770.2241081,13622.32268,1045.545777,13.73729121,3.350605488,4.869274139,2.608296573,5.622533666,11.43800898,7.794814346,699.1398163,2176,1410
dynamic,褲子右邊,walk,18.54757004,35.37269481,21.63195123,722.736454,13178.41223,1006.535012,13.47392901,3.241642833,4.848843575,2.62191689,5.197939354,10.54533259,7.61152746,703.6117401,2045,1344
dynamic,褲子右邊,walk,18.60804616,40.10981817,22.32565476,695.6480845,13765.84671,987.2194963,13.58129565,3.42551744,5.30512476,2.28140831,4.847544291,12.98804218,7.337247093,706.4258575,1962,1296
dynamic,褲子右邊,walk,20.10374145,36.65195454,22.69378361,758.242508,13468.16739,1036.785838,13.72803359,3.554910898,4.453853607,2.628727198,5.431958048,11.14014001,7.853184996,720.0183868,2197,1391
dynamic,褲子右邊,walk,21.42346862,37.18790909,22.67175661,907.2151564,14254.70605,993.1045639,14.09322915,3.895419359,5.216592789,2.873893499,6.380940266,12.64779142,7.40380553,790.930191,2363,1526
dynamic,褲子右邊,walk,17.45039919,36.26739847,22.49695385,643.280115,13201.43561,1054.724838,13.42029888,2.819411993,4.562816143,2.226926923,4.349724032,10.52434923,7.395888049,624.4652252,2056,1292
dynamic,褲子右邊,walk,19.04846224,33.91885544,21.51763429,729.9156446,13036.6168,1024.712402,13.52692068,3.323365033,5.073579788,2.41080153,4.715479686,9.966461878,7.531086448,660.2131958,1921,1364
dynamic,褲子右邊,walk,18.74411905,36.44984111,22.37153968,643.0363448,13046.41095,1140.117252,13.40965799,2.798981428,4.651349068,2.485713482,4.149146607,10.38265996,8.225412091,609.0886154,1975,1217
dynamic,褲子右邊,walk,17.12281446,35.85308348,20.53508145,599.1268841,12838.43041,1025.569469,13.19896822,3.08500886,4.848843575,2.220116675,3.974143355,10.44736286,7.24947278,656.1263123,1899,1221
dynamic,褲子右邊,walk,16.80601907,34.17532773,19.20075141,578.7470713,12599.63432,978.2851257,13.07925811,3.016907096,4.794362068,2.267787933,3.752022801,9.314091334,7.081146494,562.7490311,1808,1143
dynamic,褲子右邊,walk,17.329184,41.61426571,22.79238541,582.9165003,13663.47655,1033.904806,13.46296892,2.812601864,4.528765678,2.478903294,3.687165617,12.55307877,7.174228843,615.3135681,1877,1065
dynamic,褲子右邊,walk,18.87291711,42.71707909,23.04202433,704.6610945,13814.91153,951.4809974,13.34049214,2.982856154,5.666064262,2.036241978,4.399994697,14.18860169,6.713738307,595.3104782,2477,1291
dynamic,褲子右邊,walk,16.77433875,38.69404219,21.25440157,653.5406994,13781.3201,981.9703794,13.4258321,3.04414767,4.773931503,1.770645142,4.186155857,12.04050956,7.241398803,469.0813828,2272,1192
dynamic,褲子右邊,walk,16.73950134,35.52305884,21.45104902,576.9466648,13562.29286,940.4963346,13.2889902,3.050957799,4.617298126,2.254167676,4.216978685,10.24452179,7.140794093,552.8552628,1803,1252
dynamic,褲子右邊,walk,18.55653367,37.85341922,22.81227373,684.2582663,13354.69232,1011.997272,13.45094464,3.193971634,4.842033386,2.274598002,4.818721652,12.21370295,7.286051508,704.1840973,2085,1346
dynamic,褲子右邊,walk,19.02901671,37.35075647,22.16135301,832.5669657,13330.73567,1083.302507,13.74261165,3.759215951,4.269979,2.506144047,6.105573401,11.64774975,8.070793602,737.0531006,2329,1555
dynamic,褲子右邊,walk,17.98683256,37.8081709,22.31616942,608.752261,13546.39271,1101.334266,13.62492331,3.275693655,4.072484016,2.342699766,4.510756592,11.08468005,8.211182086,640.4180527,1935,1296
dynamic,褲子右邊,walk,21.24037403,38.09639502,21.94994035,861.3141902,13552.0316,926.4418058,13.75197561,3.663873434,5.059959412,1.825126618,6.238359989,10.97026707,6.778547923,639.3042068,1956,1388
dynamic,褲子右邊,walk,16.83580984,36.21349608,21.98772386,580.4027818,13312.24111,1065.805768,13.37486221,2.764930606,4.351701736,2.478903383,4.021089872,10.88812968,7.587322351,567.9324188,2059,1255
dynamic,褲子右邊,walk,21.71999609,37.0651386,25.31652236,876.7144616,13391.67055,1230.602015,14.04247209,3.302934408,4.780742168,2.860272944,6.200742466,10.86015165,9.13330322,599.5627899,2163,1328
